timestamp,duration,app,title
2023-01-11T13:29:21.602Z,3.707,firefox.exe,Mozilla Firefox
2023-01-11T13:28:00.117Z,80.232,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:27:58.845Z,0,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:27:56.413Z,1.224,firefox.exe,"Matrices - Overleaf, Online LaTeX Editor — Mozilla Firefox"
2023-01-11T13:26:16.956Z,98.224,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T13:26:15.684Z,0,firefox.exe,Home Page - Select or create a notebook — Mozilla Firefox
2023-01-11T13:26:11.704Z,2.709,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:26:10.222Z,0,python.exe,Jupyter Notebook (Anaconda3)
2023-01-11T13:26:03.509Z,5.364,firefox.exe,KM_C364e-20181005142554 - PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:26:00.862Z,1.265,firefox.exe,PW_JAP_M1_skrypt_EStrebeyko_MARUGOTO_202223.pdf — Mozilla Firefox
2023-01-11T13:25:59.571Z,0,firefox.exe,PDF.js viewer — Mozilla Firefox
2023-01-11T13:25:55.740Z,2.582,firefox.exe,Kurs: 6420-01H30-0SJ-0001 # CWI # Język japoński - poziom A1 - Ćwiczenia — Mozilla Firefox
2023-01-11T13:25:29.334Z,25.17,firefox.exe,Kokpit — Mozilla Firefox
2023-01-11T13:25:15.793Z,12.299,firefox.exe,Logowanie — Mozilla Firefox
2023-01-11T13:25:10.719Z,3.769,firefox.exe,Uczelniana platforma nauczania zdalnego Moodle ePW: Zaloguj się do serwisu — Mozilla Firefox
2023-01-11T13:25:06.939Z,2.51,firefox.exe,Uczelniana platforma nauczania zdalnego Moodle ePW — Mozilla Firefox
2023-01-11T13:25:03.154Z,2.481,firefox.exe,macierz cyrkularna - Szukaj w Google — Mozilla Firefox
2023-01-11T13:25:01.914Z,0,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:24:34.702Z,25.909,Teams.exe,"Ogólny (Język japoński - poziom A1 (CWI, gr. nr 3) - 2022Z) | Microsoft Teams"
2023-01-11T13:22:53.474Z,98.484,Teams.exe,"Ogólny (Język japoński - poziom A1 (CWI, gr. nr 3) - 2022Z) | Microsoft Teams"
2023-01-11T13:22:51.390Z,0,Teams.exe,Microsoft Teams
2023-01-11T13:22:49.525Z,0,Teams.exe,
2023-01-11T13:22:45.928Z,1.484,Teams.exe,Trwa ładowanie aplikacji Microsoft Teams
2023-01-11T13:22:44.470Z,0,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:22:42.340Z,0,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
